ccode,year,age,gender,education,status,population
CIV,2023,25,female,less than primary,unemployed,632.0
CIV,2023,25,female,primary,unemployed,246.0
CIV,2023,25,female,tertiary,unemployed,1745.0
CIV,2023,25,female,lower secondary,unemployed,514.0
CIV,2023,25,female,upper secondary,unemployed,584.0
CIV,2023,25,male,upper secondary,employed,29210.0
CIV,2023,25,male,tertiary,employed,32263.0
CIV,2023,25,male,lower secondary,employed,28640.0
CIV,2023,25,male,primary,employed,35261.0
CIV,2023,25,male,less than primary,employed,103187.0
CIV,2023,25,male,primary,inactive,1084.0
CIV,2023,25,male,lower secondary,inactive,2143.0
CIV,2023,25,male,less than primary,inactive,2721.0
CIV,2023,25,male,tertiary,inactive,4107.0
CIV,2023,25,male,upper secondary,inactive,3157.0
CIV,2023,25,male,lower secondary,student,0.0
CIV,2023,25,male,upper secondary,student,0.0
CIV,2023,25,male,tertiary,student,0.0
CIV,2023,25,male,primary,student,0.0
CIV,2023,25,male,less than primary,student,0.0
CIV,2023,25,male,primary,unemployed,161.0
CIV,2023,25,male,tertiary,unemployed,1732.0
CIV,2023,25,male,lower secondary,unemployed,488.0
CIV,2023,25,male,less than primary,unemployed,591.0
CIV,2023,25,male,upper secondary,unemployed,918.0
CIV,2023,26,female,upper secondary,employed,13585.0
CIV,2023,26,female,primary,employed,24326.0
CIV,2023,26,female,lower secondary,employed,15957.0
CIV,2023,26,female,less than primary,employed,109469.0
CIV,2023,26,female,tertiary,employed,8619.0
CIV,2023,26,female,lower secondary,inactive,6654.0
CIV,2023,26,female,tertiary,inactive,3476.0
CIV,2023,26,female,less than primary,inactive,32816.0
CIV,2023,26,female,primary,inactive,8021.0
CIV,2023,26,female,upper secondary,inactive,5976.0
CIV,2023,26,female,tertiary,student,0.0
CIV,2023,26,female,lower secondary,student,0.0
CIV,2023,26,female,less than primary,student,0.0
CIV,2023,26,female,upper secondary,student,0.0
CIV,2023,26,female,primary,student,0.0
CIV,2023,26,female,less than primary,unemployed,608.0
CIV,2023,26,female,tertiary,unemployed,1679.0
CIV,2023,26,female,upper secondary,unemployed,562.0
CIV,2023,26,female,lower secondary,unemployed,494.0
CIV,2023,26,female,primary,unemployed,237.0
CIV,2023,26,male,less than primary,employed,98586.0
CIV,2023,26,male,primary,employed,33689.0
CIV,2023,26,male,upper secondary,employed,27908.0
CIV,2023,26,male,lower secondary,employed,27363.0
CIV,2023,26,male,tertiary,employed,30824.0
CIV,2023,26,male,tertiary,inactive,3924.0
CIV,2023,26,male,primary,inactive,1036.0
CIV,2023,26,male,lower secondary,inactive,2047.0
CIV,2023,26,male,less than primary,inactive,2600.0
CIV,2023,26,male,upper secondary,inactive,3017.0
CIV,2023,26,male,upper secondary,student,0.0
CIV,2023,26,male,lower secondary,student,0.0
CIV,2023,26,male,primary,student,0.0
CIV,2023,26,male,less than primary,student,0.0
CIV,2023,26,male,tertiary,student,0.0
CIV,2023,26,male,upper secondary,unemployed,877.0
CIV,2023,26,male,primary,unemployed,154.0
CIV,2023,26,male,tertiary,unemployed,1655.0
CIV,2023,26,male,less than primary,unemployed,565.0
CIV,2023,26,male,lower secondary,unemployed,466.0
CIV,2023,27,female,tertiary,employed,8291.0
CIV,2023,27,female,primary,employed,23401.0
CIV,2023,27,female,lower secondary,employed,15349.0
CIV,2023,27,female,upper secondary,employed,13068.0
CIV,2023,27,female,less than primary,employed,105306.0
CIV,2023,27,female,lower secondary,inactive,6401.0
CIV,2023,27,female,primary,inactive,7716.0
CIV,2023,27,female,upper secondary,inactive,5749.0
CIV,2023,27,female,tertiary,inactive,3344.0
CIV,2023,27,female,less than primary,inactive,31568.0
CIV,2023,27,female,tertiary,student,0.0
CIV,2023,27,female,primary,student,0.0
CIV,2023,27,female,lower secondary,student,0.0
CIV,2023,27,female,less than primary,student,0.0
CIV,2023,27,female,upper secondary,student,0.0
CIV,2023,27,female,primary,unemployed,228.0
CIV,2023,27,female,less than primary,unemployed,585.0
CIV,2023,27,female,lower secondary,unemployed,476.0
CIV,2023,27,female,upper secondary,unemployed,541.0
CIV,2023,27,female,tertiary,unemployed,1616.0
CIV,2023,27,male,upper secondary,employed,26690.0
CIV,2023,27,male,tertiary,employed,29479.0
CIV,2023,27,male,lower secondary,employed,26169.0
CIV,2023,27,male,less than primary,employed,94282.0
CIV,2023,27,male,primary,employed,32218.0
CIV,2023,27,male,less than primary,inactive,2486.0
CIV,2023,27,male,primary,inactive,990.0
CIV,2023,27,male,lower secondary,inactive,1958.0
CIV,2023,27,male,upper secondary,inactive,2885.0
CIV,2023,27,male,tertiary,inactive,3753.0
CIV,2023,27,male,less than primary,student,0.0
CIV,2023,27,male,lower secondary,student,0.0
CIV,2023,27,male,primary,student,0.0
CIV,2023,27,male,upper secondary,student,0.0
CIV,2023,27,male,tertiary,student,0.0
CIV,2023,27,male,tertiary,unemployed,1582.0
CIV,2023,27,male,primary,unemployed,148.0
CIV,2023,27,male,less than primary,unemployed,540.0
CIV,2023,27,male,lower secondary,unemployed,446.0
CIV,2023,27,male,upper secondary,unemployed,839.0
CIV,2023,28,female,primary,employed,22520.0
CIV,2023,28,female,upper secondary,employed,12576.0
CIV,2023,28,female,tertiary,employed,7979.0
CIV,2023,28,female,lower secondary,employed,14771.0
CIV,2023,28,female,less than primary,employed,101340.0
CIV,2023,28,female,tertiary,inactive,3218.0
CIV,2023,28,female,upper secondary,inactive,5533.0
CIV,2023,28,female,primary,inactive,7425.0
CIV,2023,28,female,lower secondary,inactive,6160.0
CIV,2023,28,female,less than primary,inactive,30379.0
CIV,2023,28,female,upper secondary,student,0.0
CIV,2023,28,female,lower secondary,student,0.0
CIV,2023,28,female,primary,student,0.0
CIV,2023,28,female,tertiary,student,0.0
CIV,2023,28,female,less than primary,student,0.0
CIV,2023,28,female,upper secondary,unemployed,520.0
CIV,2023,28,female,less than primary,unemployed,563.0
CIV,2023,28,female,primary,unemployed,219.0
CIV,2023,28,female,lower secondary,unemployed,457.0
CIV,2023,28,female,tertiary,unemployed,1555.0
CIV,2023,28,male,less than primary,employed,90448.0
CIV,2023,28,male,primary,employed,30908.0
CIV,2023,28,male,lower secondary,employed,25105.0
CIV,2023,28,male,tertiary,employed,28280.0
CIV,2023,28,male,upper secondary,employed,25605.0
CIV,2023,28,male,tertiary,inactive,3600.0
CIV,2023,28,male,upper secondary,inactive,2767.0
CIV,2023,28,male,less than primary,inactive,2385.0
CIV,2023,28,male,lower secondary,inactive,1878.0
CIV,2023,28,male,primary,inactive,950.0
CIV,2023,28,male,upper secondary,student,0.0
CIV,2023,28,male,tertiary,student,0.0
CIV,2023,28,male,lower secondary,student,0.0
CIV,2023,28,male,less than primary,student,0.0
CIV,2023,28,male,primary,student,0.0
CIV,2023,28,male,lower secondary,unemployed,428.0
CIV,2023,28,male,less than primary,unemployed,518.0
CIV,2023,28,male,tertiary,unemployed,1518.0
CIV,2023,28,male,primary,unemployed,141.0
CIV,2023,28,male,upper secondary,unemployed,805.0
CIV,2023,29,female,upper secondary,employed,12105.0
CIV,2023,29,female,lower secondary,employed,14219.0
CIV,2023,29,female,tertiary,employed,7679.0
CIV,2023,29,female,less than primary,employed,97543.0
CIV,2023,29,female,primary,employed,21676.0
CIV,2023,29,female,less than primary,inactive,29241.0
CIV,2023,29,female,upper secondary,inactive,5325.0
CIV,2023,29,female,primary,inactive,7147.0
CIV,2023,29,female,tertiary,inactive,3098.0
CIV,2023,29,female,lower secondary,inactive,5929.0
CIV,2023,29,female,lower secondary,student,0.0
CIV,2023,29,female,less than primary,student,0.0
CIV,2023,29,female,primary,student,0.0
CIV,2023,29,female,upper secondary,student,0.0
CIV,2023,29,female,tertiary,student,0.0
CIV,2023,29,female,less than primary,unemployed,542.0
CIV,2023,29,female,tertiary,unemployed,1496.0
CIV,2023,29,female,upper secondary,unemployed,501.0
CIV,2023,29,female,primary,unemployed,211.0
CIV,2023,29,female,lower secondary,unemployed,440.0
CIV,2023,29,male,tertiary,employed,27196.0
CIV,2023,29,male,lower secondary,employed,24142.0
CIV,2023,29,male,upper secondary,employed,24622.0
CIV,2023,29,male,primary,employed,29721.0
CIV,2023,29,male,less than primary,employed,86977.0
CIV,2023,29,male,less than primary,inactive,2294.0
CIV,2023,29,male,tertiary,inactive,3462.0
CIV,2023,29,male,lower secondary,inactive,1806.0
CIV,2023,29,male,upper secondary,inactive,2661.0
CIV,2023,29,male,primary,inactive,914.0
CIV,2023,29,male,tertiary,student,0.0
CIV,2023,29,male,lower secondary,student,0.0
CIV,2023,29,male,upper secondary,student,0.0
CIV,2023,29,male,less than primary,student,0.0
CIV,2023,29,male,primary,student,0.0
CIV,2023,29,male,tertiary,unemployed,1460.0
CIV,2023,29,male,lower secondary,unemployed,411.0
CIV,2023,29,male,primary,unemployed,136.0
CIV,2023,29,male,upper secondary,unemployed,774.0
CIV,2023,29,male,less than primary,unemployed,499.0
CIV,2023,30,female,lower secondary,employed,13684.0
CIV,2023,30,female,less than primary,employed,93879.0
CIV,2023,30,female,primary,employed,20861.0
CIV,2023,30,female,tertiary,employed,7391.0
CIV,2023,30,female,upper secondary,employed,11650.0
CIV,2023,30,female,lower secondary,inactive,5706.0
CIV,2023,30,female,upper secondary,inactive,5125.0
CIV,2023,30,female,tertiary,inactive,2981.0
CIV,2023,30,female,primary,inactive,6879.0
CIV,2023,30,female,less than primary,inactive,28142.0
CIV,2023,30,female,lower secondary,student,0.0
CIV,2023,30,female,less than primary,student,0.0
CIV,2023,30,female,primary,student,0.0
CIV,2023,30,female,tertiary,student,0.0
CIV,2023,30,female,upper secondary,student,0.0
CIV,2023,30,female,upper secondary,unemployed,482.0
CIV,2023,30,female,tertiary,unemployed,1440.0
CIV,2023,30,female,primary,unemployed,203.0
CIV,2023,30,female,lower secondary,unemployed,424.0
CIV,2023,30,female,less than primary,unemployed,522.0
CIV,2023,30,male,primary,employed,28567.0
CIV,2023,30,male,tertiary,employed,26139.0
CIV,2023,30,male,upper secondary,employed,23665.0
CIV,2023,30,male,lower secondary,employed,23203.0
CIV,2023,30,male,less than primary,employed,83597.0
CIV,2023,30,male,lower secondary,inactive,1736.0
CIV,2023,30,male,upper secondary,inactive,2558.0
CIV,2023,30,male,tertiary,inactive,3327.0
CIV,2023,30,male,less than primary,inactive,2205.0
CIV,2023,30,male,primary,inactive,878.0
CIV,2023,30,male,upper secondary,student,0.0
CIV,2023,30,male,tertiary,student,0.0
CIV,2023,30,male,less than primary,student,0.0
CIV,2023,30,male,lower secondary,student,0.0
CIV,2023,30,male,primary,student,0.0
CIV,2023,30,male,upper secondary,unemployed,744.0
CIV,2023,30,male,primary,unemployed,131.0
CIV,2023,30,male,less than primary,unemployed,479.0
CIV,2023,30,male,lower secondary,unemployed,396.0
CIV,2023,30,male,tertiary,unemployed,1403.0
CIV,2023,31,female,primary,employed,20091.0
CIV,2023,31,female,upper secondary,employed,11221.0
CIV,2023,31,female,less than primary,employed,90415.0
CIV,2023,31,female,tertiary,employed,7118.0
CIV,2023,31,female,lower secondary,employed,13179.0
CIV,2023,31,female,primary,inactive,6625.0
CIV,2023,31,female,upper secondary,inactive,4936.0
CIV,2023,31,female,tertiary,inactive,2871.0
CIV,2023,31,female,lower secondary,inactive,5496.0
CIV,2023,31,female,less than primary,inactive,27104.0
CIV,2023,31,female,tertiary,student,0.0
CIV,2023,31,female,primary,student,0.0
CIV,2023,31,female,upper secondary,student,0.0
CIV,2023,31,female,lower secondary,student,0.0
CIV,2023,31,female,less than primary,student,0.0
CIV,2023,31,female,upper secondary,unemployed,464.0
CIV,2023,31,female,lower secondary,unemployed,408.0
CIV,2023,31,female,primary,unemployed,196.0
CIV,2023,31,female,tertiary,unemployed,1387.0
CIV,2023,31,female,less than primary,unemployed,503.0
CIV,2023,31,male,upper secondary,employed,22754.0
CIV,2023,31,male,lower secondary,employed,22309.0
CIV,2023,31,male,less than primary,employed,80375.0
CIV,2023,31,male,primary,employed,27466.0
CIV,2023,31,male,tertiary,employed,25131.0
CIV,2023,31,male,primary,inactive,844.0
CIV,2023,31,male,upper secondary,inactive,2459.0
CIV,2023,31,male,less than primary,inactive,2119.0
CIV,2023,31,male,lower secondary,inactive,1669.0
CIV,2023,31,male,tertiary,inactive,3199.0
CIV,2023,31,male,tertiary,student,0.0
CIV,2023,31,male,primary,student,0.0
CIV,2023,31,male,upper secondary,student,0.0
CIV,2023,31,male,lower secondary,student,0.0
CIV,2023,31,male,less than primary,student,0.0
CIV,2023,31,male,lower secondary,unemployed,380.0
CIV,2023,31,male,upper secondary,unemployed,715.0
CIV,2023,31,male,primary,unemployed,126.0
CIV,2023,31,male,tertiary,unemployed,1349.0
CIV,2023,31,male,less than primary,unemployed,461.0
CIV,2023,32,female,upper secondary,employed,10791.0
CIV,2023,32,female,primary,employed,19324.0
CIV,2023,32,female,less than primary,employed,86956.0
CIV,2023,32,female,lower secondary,employed,12675.0
CIV,2023,32,female,tertiary,employed,6846.0
CIV,2023,32,female,less than primary,inactive,26067.0
CIV,2023,32,female,tertiary,inactive,2761.0
CIV,2023,32,female,lower secondary,inactive,5286.0
CIV,2023,32,female,upper secondary,inactive,4747.0
CIV,2023,32,female,primary,inactive,6371.0
CIV,2023,32,female,lower secondary,student,0.0
CIV,2023,32,female,less than primary,student,0.0
CIV,2023,32,female,upper secondary,student,0.0
CIV,2023,32,female,tertiary,student,0.0
CIV,2023,32,female,primary,student,0.0
CIV,2023,32,female,less than primary,unemployed,483.0
CIV,2023,32,female,lower secondary,unemployed,393.0
CIV,2023,32,female,upper secondary,unemployed,446.0
CIV,2023,32,female,tertiary,unemployed,1334.0
CIV,2023,32,female,primary,unemployed,188.0
CIV,2023,32,male,upper secondary,employed,21896.0
CIV,2023,32,male,primary,employed,26432.0
CIV,2023,32,male,lower secondary,employed,21469.0
CIV,2023,32,male,tertiary,employed,24184.0
CIV,2023,32,male,less than primary,employed,77349.0
CIV,2023,32,male,less than primary,inactive,2040.0
CIV,2023,32,male,tertiary,inactive,3079.0
CIV,2023,32,male,primary,inactive,812.0
CIV,2023,32,male,lower secondary,inactive,1607.0
CIV,2023,32,male,upper secondary,inactive,2367.0
CIV,2023,32,male,tertiary,student,0.0
CIV,2023,32,male,upper secondary,student,0.0
CIV,2023,32,male,primary,student,0.0
CIV,2023,32,male,lower secondary,student,0.0
CIV,2023,32,male,less than primary,student,0.0
CIV,2023,32,male,primary,unemployed,121.0
CIV,2023,32,male,upper secondary,unemployed,688.0
CIV,2023,32,male,lower secondary,unemployed,366.0
CIV,2023,32,male,tertiary,unemployed,1298.0
CIV,2023,32,male,less than primary,unemployed,444.0
CIV,2023,33,female,upper secondary,employed,10352.0
CIV,2023,33,female,primary,employed,18537.0
CIV,2023,33,female,lower secondary,employed,12159.0
CIV,2023,33,female,less than primary,employed,83419.0
CIV,2023,33,female,tertiary,employed,6567.0
CIV,2023,33,female,lower secondary,inactive,5071.0
CIV,2023,33,female,upper secondary,inactive,4554.0
CIV,2023,33,female,less than primary,inactive,25007.0
CIV,2023,33,female,primary,inactive,6112.0
CIV,2023,33,female,tertiary,inactive,2649.0
CIV,2023,33,female,less than primary,student,0.0
CIV,2023,33,female,upper secondary,student,0.0
CIV,2023,33,female,lower secondary,student,0.0
CIV,2023,33,female,tertiary,student,0.0
CIV,2023,33,female,primary,student,0.0
CIV,2023,33,female,less than primary,unemployed,464.0
CIV,2023,33,female,primary,unemployed,180.0
CIV,2023,33,female,lower secondary,unemployed,377.0
CIV,2023,33,female,upper secondary,unemployed,429.0
CIV,2023,33,female,tertiary,unemployed,1280.0
CIV,2023,33,male,upper secondary,employed,21093.0
CIV,2023,33,male,tertiary,employed,23298.0
CIV,2023,33,male,lower secondary,employed,20682.0
CIV,2023,33,male,primary,employed,25462.0
CIV,2023,33,male,less than primary,employed,74511.0
CIV,2023,33,male,less than primary,inactive,1965.0
CIV,2023,33,male,tertiary,inactive,2966.0
CIV,2023,33,male,lower secondary,inactive,1547.0
CIV,2023,33,male,primary,inactive,782.0
CIV,2023,33,male,upper secondary,inactive,2280.0
CIV,2023,33,male,tertiary,student,0.0
CIV,2023,33,male,primary,student,0.0
CIV,2023,33,male,lower secondary,student,0.0
CIV,2023,33,male,less than primary,student,0.0
CIV,2023,33,male,upper secondary,student,0.0
CIV,2023,33,male,primary,unemployed,117.0
CIV,2023,33,male,lower secondary,unemployed,352.0
CIV,2023,33,male,tertiary,unemployed,1251.0
CIV,2023,33,male,less than primary,unemployed,427.0
CIV,2023,33,male,upper secondary,unemployed,663.0
CIV,2023,34,female,less than primary,employed,79948.0
CIV,2023,34,female,lower secondary,employed,11653.0
CIV,2023,34,female,upper secondary,employed,9921.0
CIV,2023,34,female,tertiary,employed,6294.0
CIV,2023,34,female,primary,employed,17766.0
CIV,2023,34,female,tertiary,inactive,2538.0
CIV,2023,34,female,lower secondary,inactive,4860.0
CIV,2023,34,female,less than primary,inactive,23966.0
CIV,2023,34,female,upper secondary,inactive,4365.0
CIV,2023,34,female,primary,inactive,5858.0
CIV,2023,34,female,primary,student,0.0
CIV,2023,34,female,less than primary,student,0.0
CIV,2023,34,female,lower secondary,student,0.0
CIV,2023,34,female,upper secondary,student,0.0
CIV,2023,34,female,tertiary,student,0.0
CIV,2023,34,female,lower secondary,unemployed,361.0
CIV,2023,34,female,tertiary,unemployed,1226.0
CIV,2023,34,female,less than primary,unemployed,444.0
CIV,2023,34,female,primary,unemployed,173.0
CIV,2023,34,female,upper secondary,unemployed,410.0
CIV,2023,34,male,lower secondary,employed,19952.0
CIV,2023,34,male,upper secondary,employed,20349.0
CIV,2023,34,male,less than primary,employed,71883.0
CIV,2023,34,male,tertiary,employed,22476.0
CIV,2023,34,male,primary,employed,24564.0
CIV,2023,34,male,lower secondary,inactive,1492.0
CIV,2023,34,male,less than primary,inactive,1896.0
CIV,2023,34,male,primary,inactive,755.0
CIV,2023,34,male,upper secondary,inactive,2200.0
CIV,2023,34,male,tertiary,inactive,2861.0
CIV,2023,34,male,less than primary,student,0.0
